Filename	ambig_basecount	ambig_full_basecount	cov_avg	cov_max	cov_med	cov_min	error	family	fasta_file	genes	identification	identification_method	identification_rank	length	n_aligned	n_reads	nuc_basecount	nuc_full_basecount	obs_taxon	output_dir	process_id	protein_reference_file	r	run_name	s	samples_file	skipped_reads_low_rel	species	stop_codons
UNIFI032-23_r_1_s_50_UNIFI032-23	1	1	204.49122807017545	550.0	190.0	2.0	None	Anthribidae	data/mge_fastp_r1s50_nocontam.fasta	['cox1']	Anthribidae	BLAST	None	1539	5852	6307918	657	1539	Scarabaeidae,Oedemeridae,Anthribidae,Tortricidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	UNIFI032-23	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1]	mge_fastp_r1s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	114	Phaenotherion fasciculatum	0
UNIFI033-23_r_1_s_50_UNIFI033-23	32	55	27.15009746588694	69.0	27.0	0.0	None	Anthribidae	data/mge_fastp_r1s50_nocontam.fasta	['cox1']	Anthribidae	BLAST	None	1539	746	2796251	657	1530	Scarabaeidae,Pyrochroidae,Oedemeridae,Cerambycidae,Anthribidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	UNIFI033-23	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1]	mge_fastp_r1s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	9	Phaenotherion fasciculatum	0
UNIFI034-23_r_1_s_50_UNIFI034-23	41	93	8.705653021442496	16.0	9.0	0.0	None	Anthribidae	data/mge_fastp_r1s50_nocontam.fasta	['cox1']	Anthribidae	BLAST	None	1539	204	442101	657	1530	Staphylinidae,Hydraenidae,Scarabaeidae,Protocucujidae,Oedemeridae,Tetratomidae,Chrysomelidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	UNIFI034-23	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1]	mge_fastp_r1s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	12	Ulorhinus bilineatus	0
UNIFI035-23_r_1_s_50_UNIFI035-23	0	0	503.72352941176473	2052.0	404.0	163.0	None	Scarabaeidae	data/mge_fastp_r1s50_nocontam.fasta	['cox1']	Scarabaeidae	BLAST	None	1530	11830	23102571	656	1530	Scarabaeidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	UNIFI035-23	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1]	mge_fastp_r1s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	93	Ahermodontus ambrosi	0
UNIFI036-23_r_1_s_50_UNIFI036-23	1	6	17.254901960784313	84.0	14.0	3.0	None	Scarabaeidae	data/mge_fastp_r1s50_nocontam.fasta	['cox1']	Scarabaeidae	BLAST	None	1530	435	1537826	656	1530	Scarabaeidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	UNIFI036-23	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1]	mge_fastp_r1s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	6	Ahermodontus ambrosi	0
UNIFI037-23_r_1_s_50_UNIFI037-23	23	52	143.75294117647059	399.0	133.0	20.0	None	Scarabaeidae	data/mge_fastp_r1s50_nocontam.fasta	['cox1']	Scarabaeidae	BLAST	None	1530	3120	6801522	656	1530	Staphylinidae,Hydraenidae,Scarabaeidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	UNIFI037-23	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1]	mge_fastp_r1s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	863	Rhodaphodius foetens	0
UNIFI038-23_r_1_s_50_UNIFI038-23	9	16	79.64901960784314	174.0	86.0	4.0	None	Scarabaeidae	data/mge_fastp_r1s50_nocontam.fasta	['cox1']	Scarabaeidae	BLAST	None	1530	2065	4990887	653	1527	Carabidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	UNIFI038-23	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1]	mge_fastp_r1s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	157	Rhodaphodius foetens	0
UNIFI039-23_r_1_s_50_UNIFI039-23	21	38	66.81372549019608	228.0	62.0	4.0	None	Scarabaeidae	data/mge_fastp_r1s50_nocontam.fasta	['cox1']	Scarabaeidae	BLAST	None	1530	1854	4363391	657	1530	Carabidae,Scarabaeidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	UNIFI039-23	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1]	mge_fastp_r1s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	80	Rhodaphodius foetens	0
UNIFI040-23_r_1_s_50_UNIFI040-23	0	1	78.07240704500978	261.0	73.0	6.0	None	Brentidae	data/mge_fastp_r1s50_nocontam.fasta	['cox1']	Brentidae	BLAST	None	1533	1765	14108489	657	1533	Cerambycidae,Apionidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	UNIFI040-23	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1]	mge_fastp_r1s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	139	Eutrichapion punctigerum	0
UNIFI041-23_r_1_s_50_UNIFI041-23	0	0	470.9178082191781	1660.0	382.0	11.0	None	Brentidae	data/mge_fastp_r1s50_nocontam.fasta	['cox1']	Brentidae	BLAST	None	1533	13424	7791810	657	1533	Apionidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	UNIFI041-23	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1]	mge_fastp_r1s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	287	Exapion subparallelum	0
UNIFI042-23_r_1_s_50_UNIFI042-23	0	0	316.38823529411764	578.0	327.0	29.0	None	Scarabaeidae	data/mge_fastp_r1s50_nocontam.fasta	['cox1']	Scarabaeidae	BLAST	None	1530	7902	5149610	656	1530	Scarabaeidae,Geotrupidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	UNIFI042-23	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1]	mge_fastp_r1s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	93	Brindalus porcicollis	0
UNIFI043-23_r_1_s_50_UNIFI043-23	31	72	16.311764705882354	66.0	12.0	1.0	None	Scarabaeidae	data/mge_fastp_r1s50_nocontam.fasta	['cox1']	Scarabaeidae	BLAST	None	1530	374	3357976	657	1530	Staphylinidae,Scarabaeidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	UNIFI043-23	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1]	mge_fastp_r1s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	102	Brindalus porcicollis	0
UNIFI044-23_r_1_s_50_UNIFI044-23	40	60	6.288235294117647	21.0	5.0	0.0	None	Scarabaeidae	data/mge_fastp_r1s50_nocontam.fasta	['cox1']	Scarabaeidae	BLAST	None	1530	166	1401716	656	1509	Staphylinidae,Hydraenidae,Scarabaeidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	UNIFI044-23	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1]	mge_fastp_r1s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	12	Brindalus porcicollis	0
UNIFI045-23_r_1_s_50_UNIFI045-23	0	0	86.10392156862746	158.0	82.0	20.0	None	Scarabaeidae	data/mge_fastp_r1s50_nocontam.fasta	['cox1']	Scarabaeidae	BLAST	None	1530	1603	1959326	656	1530	Staphylinidae,Hydraenidae,Scarabaeidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	UNIFI045-23	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1]	mge_fastp_r1s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	102	Brindalus rotundipennis	0
UNIFI046-23_r_1_s_50_UNIFI046-23	33	67	29.66862745098039	76.0	28.0	4.0	None	Scarabaeidae	data/mge_fastp_r1s50_nocontam.fasta	['cox1']	Scarabaeidae	BLAST	None	1530	579	5112850	657	1530	Scarabaeidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	UNIFI046-23	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1]	mge_fastp_r1s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	240	Euheptaulacus carinatus	0
UNIFI047-23_r_1_s_50_UNIFI047-23	24	81	27.429411764705883	86.0	25.0	4.0	None	Scarabaeidae	data/mge_fastp_r1s50_nocontam.fasta	['cox1']	Scarabaeidae	BLAST	None	1530	594	2848360	656	1530	Dytiscidae,Hydraenidae,Scarabaeidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	UNIFI047-23	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1]	mge_fastp_r1s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	259	Euheptaulacus carinatus	0
UNIFI048-23_r_1_s_50_UNIFI048-23	28	82	82.3313725490196	584.0	40.0	0.0	None	Scarabaeidae	data/mge_fastp_r1s50_nocontam.fasta	['cox1']	Scarabaeidae	BLAST	None	1530	2339	17346473	595	1476		/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	UNIFI048-23	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1]	mge_fastp_r1s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	582	Euheptaulacus carinatus	0
UNIFI049-23_r_1_s_50_UNIFI049-23	0	0	2604.825831702544	12304.0	1969.0	286.0	None	Brentidae	data/mge_fastp_r1s50_nocontam.fasta	['cox1']	Brentidae	BLAST	None	1533	65546	11167655	657	1533	Apionidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	UNIFI049-23	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1]	mge_fastp_r1s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	1859	Exapion ulicis	0
UNIFI050-23_r_1_s_50_UNIFI050-23	0	0	1375.5909980430529	3119.0	1292.0	245.0	None	Brentidae	data/mge_fastp_r1s50_nocontam.fasta	['cox1']	Brentidae	BLAST	None	1533	30061	4937124	657	1533	Apionidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	UNIFI050-23	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1]	mge_fastp_r1s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	786	Helianthemapion genuense	0
UNIFI051-23_r_1_s_50_UNIFI051-23	2	14	45.61176470588235	81.0	49.0	3.0	None	Scarabaeidae	data/mge_fastp_r1s50_nocontam.fasta	['cox1']	Scarabaeidae	BLAST	None	1530	892	2380607	657	1530	Drosophilidae,Lycaenidae,Nymphalidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	UNIFI051-23	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1]	mge_fastp_r1s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	140	Euheptaulacus brancoi	0
UNIFI052-23_r_1_s_50_UNIFI052-23	9	22	18.92549019607843	35.0	19.0	5.0	None	Scarabaeidae	data/mge_fastp_r1s50_nocontam.fasta	['cox1']	Scarabaeidae	BLAST	None	1530	379	4321705	657	1530	Staphylinidae,Scarabaeidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	UNIFI052-23	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1]	mge_fastp_r1s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	86	Euheptaulacus brancoi	0
UNIFI053-23_r_1_s_50_UNIFI053-23	32	80	5.866666666666666	12.0	6.0	0.0	None	Scarabaeidae	data/mge_fastp_r1s50_nocontam.fasta	['cox1']	Scarabaeidae	BLAST	None	1530	136	229279	627	1497	Muscidae,Anthomyiidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	UNIFI053-23	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1]	mge_fastp_r1s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	12	Euheptaulacus brancoi	0
UNIFI054-23_r_1_s_50_UNIFI054-23	44	138	9.658823529411764	22.0	9.0	1.0	None	Scarabaeidae	data/mge_fastp_r1s50_nocontam.fasta	['cox1']	Scarabaeidae	BLAST	None	1530	209	2816424	656	1530	Hydraenidae,Scarabaeidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	UNIFI054-23	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1]	mge_fastp_r1s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	131	Euheptaulacus gadetinus	0
UNIFI055-23_r_1_s_50_UNIFI055-23	0	0	137.07254901960783	334.0	132.0	23.0	None	Scarabaeidae	data/mge_fastp_r1s50_nocontam.fasta	['cox1']	Scarabaeidae	BLAST	None	1530	3004	13186901	657	1530	Staphylinidae,Scarabaeidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	UNIFI055-23	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1]	mge_fastp_r1s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	127	Platytomus tibialis	0
UNIFI056-23_r_1_s_50_UNIFI056-23	0	0	656.2274509803922	1517.0	604.0	211.0	None	Scarabaeidae	data/mge_fastp_r1s50_nocontam.fasta	['cox1']	Scarabaeidae	BLAST	None	1530	14616	14466144	657	1530	Hydraenidae,Scarabaeidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	UNIFI056-23	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1]	mge_fastp_r1s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	529	Psammodius basalis	0
UNIFI057-23_r_1_s_50_UNIFI057-23	21	49	19.019607843137255	53.0	16.0	2.0	None	Scarabaeidae	data/mge_fastp_r1s50_nocontam.fasta	['cox1']	Scarabaeidae	BLAST	None	1530	469	648633	657	1530	Staphylinidae,Hydraenidae,Scarabaeidae,Pyrochroidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	UNIFI057-23	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1]	mge_fastp_r1s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	7	Psammodius laevipennis	0
UNIFI058-23_r_1_s_50_UNIFI058-23	0	1	33.3	89.0	31.0	3.0	None	Scarabaeidae	data/mge_fastp_r1s50_nocontam.fasta	['cox1']	Scarabaeidae	BLAST	None	1530	840	8252108	657	1530	Haliplidae,Scarabaeidae,Geotrupidae,Cleridae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	UNIFI058-23	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1]	mge_fastp_r1s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	43	Psammodius noctornus	0
UNIFI059-23_r_1_s_50_UNIFI059-23	6	8	20.03529411764706	69.0	15.0	1.0	None	Scarabaeidae	data/mge_fastp_r1s50_nocontam.fasta	['cox1']	Scarabaeidae	BLAST	None	1530	542	1855966	657	1530	Hydraenidae,Scarabaeidae,Geotrupidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	UNIFI059-23	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1]	mge_fastp_r1s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	16	Psammodius plicicollis	0
UNIFI060-23_r_1_s_50_UNIFI060-23	18	41	23.962745098039214	139.0	13.0	0.0	None	Scarabaeidae	data/mge_fastp_r1s50_nocontam.fasta	['cox1']	Scarabaeidae	BLAST	None	1530	628	970080	650	1524	Hydraenidae,Scarabaeidae,Geotrupidae,Cylindrotomidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	UNIFI060-23	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1]	mge_fastp_r1s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	22	Rhyssemus algiricus	0
UNIFI061-23_r_1_s_50_UNIFI061-23	0	0	147.63725490196077	276.0	142.0	69.0	None	Scarabaeidae	data/mge_fastp_r1s50_nocontam.fasta	['cox1']	Scarabaeidae	BLAST	None	1530	3417	11298066	657	1530	Hydraenidae,Scarabaeidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	UNIFI061-23	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1]	mge_fastp_r1s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	150	Rhyssemus algiricus	0
UNIFI062-23_r_1_s_50_UNIFI062-23	1	1	45.14705882352941	91.0	44.0	13.0	None	Scarabaeidae	data/mge_fastp_r1s50_nocontam.fasta	['cox1']	Scarabaeidae	BLAST	None	1530	1048	7024421	657	1530	Leiodidae,Hydraenidae,Scarabaeidae	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/cox1/benchmarking/MGE-fastp_pipeline_alt_params	UNIFI062-23	/gpfs/nhmfsa/bulk/share/data/mbl/share/scratch/MGE/protein_references/benchmarking_data_570_refs-contam_refs_final14/benchmarking_data_570_taxonomy_gene_fetch_sum_out.csv	[1]	mge_fastp_r1s50_nocontam	[50]	/gpfs/nhmfsa/bulk/share/data/mbl/share/workspaces/groups/genomics-collections/BGE/2024-02-01/DataDelivery_2024-02-01_18-24-39_snpseq00629/files/WK-3860/read_paths.csv	108	Rhyssemus algiricus	0
