ambig_basecount	ambig_full_basecount	dataset	error	identification	identification_method	identification_rank	is_valid	nuc_basecount	nuc_full_basecount	obs_taxon	sequence_id	species	stop_codons	timestamp
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Gnaphosidae	BLAST	family	False	656	657	Theridiidae,Salticidae,Lamponidae,Macronyssidae,Sperchontidae,Eupodidae,Phalangiidae,Chthoniidae	16524	Zelotes longipes	0	2025-01-26 04:04:28
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Sphaeriidae	BLAST	family	False	601	652		31994	Euglesa casertana	0	2025-01-26 04:05:25
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Incurvariidae	BLAST	family	False	631	664		49006	Incurvaria masculella	0	2025-01-26 04:06:30
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Sphaeriidae	BLAST	family	False	614	649		32122	Euglesa milium	0	2025-01-26 04:07:26
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Cystocloniaceae	BLAST	family	False	669	673		49017	Cystoclonium purpureum	0	2025-01-26 04:08:12
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Hapalidiaceae	BLAST	family	False	673	676		32211	Phymatolithon lenormandii	0	2025-01-26 04:08:58
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Ulvaceae	BLAST	family	False	661	664		32219	Blidingia marginata	0	2025-01-26 04:09:44
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Callithamniaceae	BLAST	family	False	679	682		49156	Callithamnion tetragonum	0	2025-01-26 04:10:29
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Palaemonidae	BLAST	family	False	672	675		32232	Palaemon elegans	0	2025-01-26 04:11:19
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Caulacanthaceae	BLAST	family	False	673	676		32238	Catenella caespitosa	1	2025-01-26 04:12:05
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Staphylinidae	BLAST	family	False	663	664	Mycetophilidae,Cecidomyiidae,Culicidae	44277	Othius punctulatus	0	2025-01-26 04:13:11
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Apidae	BLAST	family	False	658	661		32318	Anthophora plumipes	0	2025-01-26 04:14:14
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Plocamiaceae	BLAST	family	True	662	664	Plocamiaceae	32339	Plocamium cartilagineum	0	2025-01-26 04:15:01
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Ceramiaceae	BLAST	family	True	662	664	Rhodomelaceae,Ceramiaceae,Dasyaceae	49607	Antithamnion hubbsii	0	2025-01-26 04:15:51
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Scarabaeidae	BLAST	family	True	657	658	Scarabaeidae	32509	Phyllopertha horticola	0	2025-01-26 04:16:53
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Gnaphosidae	BLAST	family	True	656	658	Gnaphosidae	20066	Trachyzelotes pedestris	0	2025-01-26 04:17:46
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Hapalidiaceae	BLAST	family	False	625	649		32710	Phymatolithon lenormandii	10	2025-01-26 04:18:31
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Delesseriaceae	BLAST	family	False	647	652		49725	Cryptopleura ramosa	11	2025-01-26 04:19:18
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Delesseriaceae	BLAST	family	False	650	653		32757	Cryptopleura ramosa	11	2025-01-26 04:20:04
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Rhodomelaceae	BLAST	family	False	649	652		32758	Osmundea pinnatifida	13	2025-01-26 04:20:50
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Corallinaceae	BLAST	family	False	648	652		32760	Pneophyllum confervicola	10	2025-01-26 04:21:37
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Ulvaceae	BLAST	family	False	648	652		32762	Blidingia marginata	10	2025-01-26 04:22:24
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Staphylinidae	BLAST	family	False	658	661	Mycetophilidae,Tachinidae,Braconidae,Lycaenidae,Helicophidae	52722	Othius punctulatus	0	2025-01-26 04:23:32
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Cladophoraceae	BLAST	family	False	617	652		49799	Chaetomorpha ligustica	0	2025-01-26 04:24:20
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Halymeniaceae	BLAST	family	False	617	652		49802	Grateloupia turuturu	0	2025-01-26 04:25:05
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Halymeniaceae	BLAST	family	False	619	652		32912	Grateloupia turuturu	0	2025-01-26 04:25:51
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Solieriaceae	BLAST	family	False	602	652		32933	Agardhiella subulata	0	2025-01-26 04:26:37
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Solieriaceae	BLAST	family	False	618	652		32936	Agardhiella subulata	0	2025-01-26 04:27:23
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Hymenoptera	BLAST	order	True	659	661	Hemiptera,Hymenoptera	52544	Hymenoptera	0	2025-01-26 04:28:34
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Semelidae	BLAST	family	False	658	664	Pinnidae	32738	Abra tenuis	0	2025-01-26 04:29:32
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Bethylidae	BLAST	family	False	644	646	Phlaeothripidae	52645	Bethylus fuscicornis	0	2025-01-26 04:30:48
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Semelidae	BLAST	family	False	617	652	Arcidae	32938	Abra tenuis	0	2025-01-26 04:31:44
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Silphidae	BLAST	family	False	653	655	Cicadellidae,Hydrophilidae	49822	Nicrophorus vespillo	0	2025-01-26 04:32:50
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Salticidae	BLAST	family	False	656	658	Lamponidae,Ixodidae,Eremobatidae	35669	Salticus zebraneus	0	2025-01-26 04:33:43
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Chrysomelidae	BLAST	family	False	657	658	Curculionidae	50295	Mantura chrysanthemi	0	2025-01-26 04:34:46
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Carabidae	BLAST	family	True	657	658	Carabidae	25634	Harpalus servus	0	2025-01-26 04:35:51
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Mimetidae	BLAST	family	False	640	652		4879	Ero aphana	8	2025-01-26 04:36:41
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Orculidae	BLAST	family	True	653	655	Orculidae	27033	Sphyradium doliolum	0	2025-01-26 04:37:40
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Delesseriaceae	BLAST	family	True	656	658	Rhodomelaceae,Delesseriaceae,Kallymeniaceae	27738	Cryptopleura ramosa	0	2025-01-26 04:38:28
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Ephydridae	BLAST	family	True	657	658	Drosophilidae,Ephydridae	8029	Hecamede albicans	0	2025-01-26 04:39:40
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Tenthredinidae	BLAST	family	True	657	658	Tenthredinidae	47686	Dolerus sp.	0	2025-01-26 04:40:46
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Theridiidae	BLAST	family	True	656	658	Theridiidae	41549	Steatoda grossa	0	2025-01-26 04:41:38
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Solieriaceae	BLAST	family	False	616	652		30416	Agardhiella subulata	0	2025-01-26 04:42:23
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Gnaphosidae	BLAST	family	False	661	664	Diplocentridae,Theraphosidae,Ctenizidae,Idiopidae,Filistatidae	13801	Trachyzelotes pedestris	0	2025-01-26 04:43:19
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Cladophoraceae	BLAST	family	False	657	661		48610	Chaetomorpha ligustica	0	2025-01-26 04:44:07
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Salticidae	BLAST	family	False	657	658	Theridiidae	43132	Synageles venator	0	2025-01-26 04:44:58
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Phalangiidae	BLAST	family	True	656	658	Phalangiidae	15818	Rilaena triangularis	0	2025-01-26 04:45:50
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Hapalidiaceae	BLAST	family	False	670	673		31497	Phymatolithon lenormandii	0	2025-01-26 04:46:37
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Solieriaceae	BLAST	family	False	615	651		31518	Agardhiella subulata	2	2025-01-26 04:47:24
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Sphacelariaceae	BLAST	family	False	647	652		48767	Sphacelaria fusca	5	2025-01-26 04:48:23
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Thomisidae	BLAST	family	True	657	658	Thomisidae	16078	Xysticus ulmi	0	2025-01-26 04:49:14
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Cladophoraceae	BLAST	family	False	655	661		49147	Chaetomorpha ligustica	0	2025-01-26 04:50:01
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Halymeniaceae	BLAST	family	False	672	676		32222	Grateloupia turuturu	0	2025-01-26 04:50:47
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Elateridae	BLAST	family	False	663	664	Tingidae,Mycetophilidae,Culicidae,Pediciidae,Drosophilidae	32447	Cidnopus aeruginosus	0	2025-01-26 04:51:55
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Acrididae	BLAST	family	True	657	658	Acrididae	20005	Acrididae	0	2025-01-26 04:53:02
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Theridiidae	BLAST	family	True	655	658	Theridiidae	45532	Steatoda triangulosa	0	2025-01-26 04:53:53
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Agriolimacidae	BLAST	family	True	653	655	Agriolimacidae	25552	Deroceras reticulatum	0	2025-01-26 04:54:54
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Notodontidae	BLAST	family	True	656	658	Notodontidae	25795	Drymonia ruficornis	0	2025-01-26 04:56:00
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Dolichopodidae	BLAST	family	True	655	658	Dolichopodidae	46901	Argyra leucocephala	0	2025-01-26 04:57:14
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Carabidae	BLAST	family	True	657	658	Carabidae	27195	Amara communis	0	2025-01-26 04:58:21
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Noctuidae	BLAST	family	False	657	658	Erebidae	6388	Noctuidae	0	2025-01-26 04:59:31
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Veneridae	BLAST	family	False	654	655	Unionidae	50913	Chamelea striatula	0	2025-01-26 05:00:31
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Lycosidae	BLAST	family	True	657	658	Lycosidae	10142	Arctosa perita	0	2025-01-26 05:01:24
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Semelidae	BLAST	family	False	618	652		30184	Abra tenuis	0	2025-01-26 05:02:19
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Staphylinidae	BLAST	family	True	656	658	Staphylinidae	48366	Metopsia clypeata	0	2025-01-26 05:03:25
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Solieriaceae	BLAST	family	False	618	653		30631	Agardhiella subulata	6	2025-01-26 05:04:11
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Hydrophilidae	BLAST	family	False	626	628	Megapodagrionidae,Curculionidae,Dermestidae,Anthomyzidae,Notodontidae	14746	Hydrophilidae	0	2025-01-26 05:05:21
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Linyphiidae	BLAST	family	True	654	658	Linyphiidae	15678	Gnathonarium dentatum	0	2025-01-26 05:06:21
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Cladophoraceae	BLAST	family	False	603	649		48728	Chaetomorpha ligustica	0	2025-01-26 05:07:08
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Cladophoraceae	BLAST	family	False	610	649		49173	Chaetomorpha ligustica	0	2025-01-26 05:07:54
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Hymenoptera	BLAST	order	False	648	652		52392	Hymenoptera	6	2025-01-26 05:08:57
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Endodontidae	BLAST	family	True	654	655	Endodontidae,Helicarionidae,Discidae	52491	Discus rotundatus	0	2025-01-26 05:10:01
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Gryllidae	BLAST	family	False	662	664	Tettigoniidae,Sciaridae,Limoniidae,Tephritidae,Tachinidae	32415	Gryllidae	0	2025-01-26 05:11:08
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Solieriaceae	BLAST	family	False	661	662	Solieriaceae,Gracilariaceae	32456	Agardhiella subulata	5	2025-01-26 05:11:58
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Chrysomelidae	BLAST	family	False	662	664	Cicadellidae,Carabidae,Ptiliidae,Geometridae,Odontoceridae	52711	Mantura chrysanthemi	0	2025-01-26 05:13:11
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Ichneumonidae	BLAST	family	True	656	658	Ichneumonidae	52713	Orthocentrus sp.	0	2025-01-26 05:14:22
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Gracilariaceae	BLAST	family	False	667	673		32968	Gracilaria gracilis	0	2025-01-26 05:15:08
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Lycosidae	BLAST	family	False	656	658	Hydryphantidae,Lebertiidae,Torrenticolidae,Eremobatidae	37766	Alopecosa cuneata	0	2025-01-26 05:16:02
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Gnaphosidae	BLAST	family	True	657	658	Gnaphosidae,Anyphaenidae,Desidae	47258	Scotophaeus scutulatus	0	2025-01-26 05:16:55
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Linyphiidae	BLAST	family	True	656	658	Linyphiidae	10450	Centromerita bicolor	0	2025-01-26 05:17:47
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Linyphiidae	BLAST	family	True	655	658	Linyphiidae	40929	Mermessus trilobatus	0	2025-01-26 05:18:40
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Delesseriaceae	BLAST	family	False	613	652		48163	Cryptopleura ramosa	0	2025-01-26 05:19:26
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Cladophoraceae	BLAST	family	False	644	652		48297	Chaetomorpha ligustica	6	2025-01-26 05:20:13
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Hapalidiaceae	BLAST	family	False	630	635	Palmariaceae,Rhodomelaceae	30635	Phymatolithon lenormandii	1	2025-01-26 05:21:01
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Semelidae	BLAST	family	False	673	676		31506	Abra tenuis	0	2025-01-26 05:21:56
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Sphacelariaceae	BLAST	family	False	673	676	Dictyotaceae	48923	Sphacelaria fusca	0	2025-01-26 05:22:57
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Linyphiidae	BLAST	family	False	653	655		21142	Centromerita bicolor	0	2025-01-26 05:23:47
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Anisopodidae	BLAST	family	True	656	658	Anisopodidae	35931	Sylvicola punctatus	0	2025-01-26 05:24:58
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Geometridae	BLAST	family	True	657	658	Geometridae	25509	Pachycnemia hippocastanaria	0	2025-01-26 05:26:04
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Curculionidae	BLAST	family	True	657	658	Curculionidae	46676	Cionus scrophulariae	0	2025-01-26 05:27:09
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Carabidae	BLAST	family	True	657	658	Carabidae	25633	Harpalus pumilus	0	2025-01-26 05:28:15
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Alpheidae	BLAST	family	True	655	658	Alvinocarididae,Alpheidae	46986	Athanas nitescens	0	2025-01-26 05:29:10
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Silphidae	BLAST	family	True	657	658	Silphidae	47111	Nicrophorus vespillo	0	2025-01-26 05:30:12
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Araneidae	BLAST	family	True	657	658	Araneidae	6121	Nuctenea umbratica	0	2025-01-26 05:31:05
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Tettigoniidae	BLAST	family	True	656	658	Tettigoniidae	6139	Tettigoniidae	0	2025-01-26 05:32:10
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Ichneumonidae	BLAST	family	True	656	658	Ichneumonidae	29928	Diphyus quadripunctorius	0	2025-01-26 05:33:26
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Silphidae	BLAST	family	False	663	664	Sciaridae,Mycetophilidae,Cecidomyiidae	48109	Nicrophorus vespillo	0	2025-01-26 05:34:36
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Solieriaceae	BLAST	family	False	617	652		30371	Agardhiella subulata	0	2025-01-26 05:35:22
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Sphacelariaceae	BLAST	family	False	649	652		48410	Sphacelaria fusca	13	2025-01-26 05:36:18
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Coccinellidae	BLAST	family	True	657	658	Coccinellidae	42647	Halyzia sedecimguttata	0	2025-01-26 05:37:21
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Tetragnathidae	BLAST	family	True	656	657	Tetragnathidae	42649	Metellina merianae	0	2025-01-26 05:38:11
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Cyrenidae	BLAST	family	True	656	658	Cyrenidae	31317	Corbicula fluminea	0	2025-01-26 05:39:09
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Tetragnathidae	BLAST	family	True	655	658	Tetragnathidae	15554	Pachygnatha clercki	0	2025-01-26 05:40:00
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Gnaphosidae	BLAST	family	True	656	658	Gnaphosidae	20066	Trachyzelotes pedestris	0	2025-01-26 05:40:53
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Delesseriaceae	BLAST	family	False	647	652		49725	Cryptopleura ramosa	11	2025-01-26 05:41:39
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Cladophoraceae	BLAST	family	False	617	652		49799	Chaetomorpha ligustica	0	2025-01-26 05:42:25
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Halymeniaceae	BLAST	family	False	619	652		32912	Grateloupia turuturu	0	2025-01-26 05:43:10
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Solieriaceae	BLAST	family	False	602	652		32933	Agardhiella subulata	0	2025-01-26 05:43:56
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Solieriaceae	BLAST	family	False	618	652		32936	Agardhiella subulata	0	2025-01-26 05:44:42
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Endodontidae	BLAST	family	True	654	655	Endodontidae,Helicarionidae,Discidae	52491	Discus rotundatus	0	2025-01-26 05:45:47
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Alpheidae	BLAST	family	True	655	658	Alvinocarididae,Alpheidae	46986	Athanas nitescens	0	2025-01-26 05:46:39
0	0	examples/Bioinformaticians_Hack_Day_filter_on_identification.tsv	None	Chrysomelidae	BLAST	family	False	655	657	Tettigoniidae,Acrididae,Nitidulidae,Curculionidae,Bostrichidae,Ptinidae,Vespidae,Tetracampidae	46381	Cassida rubiginosa	0	2025-01-26 05:47:54
